Source,Target,Class,Key,Value,type
10963,cadmium,Water,Water,,RELATES_TO
10963,cyanides (soluble salts and complexes) n.o.s.,Water,Water,,RELATES_TO
10964,chromium,Water,Water,,RELATES_TO
2-chloronaphthalene,BCF,,Cont_Env,3.6300001,RELATES_TO
naphthalene,IGC50,,Cont_Env,2.8800001,RELATES_TO
naphthalene,Carcinogenicity,,Bin_Health,,RELATES_TO
naphthalene,LC50,,Cont_Env,4.3200002,RELATES_TO
naphthalene,Hepatotoxicity,,Bin_Health,,RELATES_TO
naphthalene,Dev_Toxic,,Bin_Health,,RELATES_TO
naphthalene,BCF,,Cont_Env,2.359998,RELATES_TO
naphthalene,LCM50DM,,Cont_Env,4.0510001,RELATES_TO
phenanthrene,BCF,,Cont_Env,3.3124473,RELATES_TO
phenanthrene,LCM50DM,,Cont_Env,5.3660002,RELATES_TO
phenanthrene,Mutagenicity,,Bin_Health,,RELATES_TO
"1,2-dichloropropane",LC50,,Cont_Env,2.928,RELATES_TO
"1,2-dichloropropane",BCF,,Cont_Env,0.56488013,RELATES_TO
"1,2-dichloropropane",LCM50DM,,Cont_Env,3.306,RELATES_TO
p-cresol,Hepatotoxicity,,Bin_Health,,RELATES_TO
p-cresol,Dev_Toxic,,Bin_Health,,RELATES_TO
chloroform,LC50,,Cont_Env,3.0940001,RELATES_TO
chloroform,Hepatotoxicity,,Bin_Health,,RELATES_TO
chloroform,BCF,,Cont_Env,0.79948044,RELATES_TO
chloroform,LCM50DM,,Cont_Env,3.2539999,RELATES_TO
acenaphthylene,BCF,,Cont_Env,2.5226095,RELATES_TO
acetone,Dev_Toxic,,Bin_Health,,RELATES_TO
aldrin,Hepatotoxicity,,Bin_Health,,RELATES_TO
chrysene,BCF,,Cont_Env,2.24,RELATES_TO
chrysene,Mutagenicity,,Bin_Health,,RELATES_TO
tetrahydrofuran,Carcinogenicity,,Bin_Health,,RELATES_TO
tetrahydrofuran,Dev_Toxic,,Bin_Health,,RELATES_TO
m-xylene,Dev_Toxic,,Bin_Health,,RELATES_TO
"2,4,6-trichlorophenol",IGC50,,Cont_Env,4.4099998,RELATES_TO
"2,4,6-trichlorophenol",LC50,,Cont_Env,4.6370001,RELATES_TO
"2,4,6-trichlorophenol",BCF,,Cont_Env,1.8925517,RELATES_TO
"2,4,6-trichlorophenol",LCM50DM,,Cont_Env,5.1469998,RELATES_TO
benzene,IGC50,,Cont_Env,2.8800001,RELATES_TO
benzene,LC50,,Cont_Env,3.4449999,RELATES_TO
benzene,LCM50DM,,Cont_Env,2.467,RELATES_TO
isophorone,Carcinogenicity,,Bin_Health,,RELATES_TO
isophorone,Dev_Toxic,,Bin_Health,,RELATES_TO
methanol,IGC50,,Cont_Env,0.33399999,RELATES_TO
methanol,LC50,,Cont_Env,0.056000002,RELATES_TO
methanol,Repo_Toxic,,Bin_Health,,RELATES_TO
methanol,LCM50DM,,Cont_Env,0.98900002,RELATES_TO
heptachlor,Hepatotoxicity,,Bin_Health,,RELATES_TO
"1,3-dinitrobenzene",IGC50,,Cont_Env,3.76,RELATES_TO
"1,3-dinitrobenzene",LC50,,Cont_Env,4.1220002,RELATES_TO
"1,3-dinitrobenzene",BCF,,Cont_Env,0.77309,RELATES_TO
"1,3-dinitrobenzene",LCM50DM,,Cont_Env,3.592,RELATES_TO
"2,3,4,6-tetrachlorophenol",IGC50,,Cont_Env,5.1799998,RELATES_TO
"2,3,4,6-tetrachlorophenol",LC50,,Cont_Env,5.3520002,RELATES_TO
"2,3,4,6-tetrachlorophenol",BCF,,Cont_Env,2.0064569,RELATES_TO
"2,3,4,6-tetrachlorophenol",LCM50DM,,Cont_Env,6.006,RELATES_TO
o-xylene,Repo_Toxic,,Bin_Health,,RELATES_TO
4-chloro-3-methylphenol,IGC50,,Cont_Env,3.8,RELATES_TO
4-chloro-3-methylphenol,LC50,,Cont_Env,4.4159999,RELATES_TO
4-chloro-3-methylphenol,BCF,,Cont_Env,1.0157315,RELATES_TO
4-chloro-3-methylphenol,LCM50DM,,Cont_Env,4.8530002,RELATES_TO
"1,1-dichloroethene",LC50,,Cont_Env,2.8559999,RELATES_TO
"1,1-dichloroethene",BCF,,Cont_Env,0.879758,RELATES_TO
"1,1-dichloroethene",LCM50DM,,Cont_Env,3.506,RELATES_TO
carbon disulfide,Repo_Toxic,,Bin_Health,,RELATES_TO
o-toluidine,Carcinogenicity,,Bin_Health,,RELATES_TO
o-toluidine,Mutagenicity,,Bin_Health,,RELATES_TO
benzidine,Carcinogenicity,,Bin_Health,,RELATES_TO
benzidine,Hepatotoxicity,,Bin_Health,,RELATES_TO
benzidine,Mutagenicity,,Bin_Health,,RELATES_TO
"1,2-dichloroethane",LC50,,Cont_Env,2.8959999,RELATES_TO
"1,2-dichloroethane",LCM50DM,,Cont_Env,2.527,RELATES_TO
"1,2,3-trichloropropane",LC50,,Cont_Env,3.408,RELATES_TO
"1,2,3-trichloropropane",BCF,,Cont_Env,1.0224624,RELATES_TO
benzoic acid,IGC50,,Cont_Env,2.7,RELATES_TO
benzoic acid,Dev_Toxic,,Bin_Health,,RELATES_TO
benzoic acid,BCF,,Cont_Env,1,RELATES_TO
toluene,IGC50,,Cont_Env,3.25,RELATES_TO
toluene,Carcinogenicity,,Bin_Health,,RELATES_TO
toluene,LC50,,Cont_Env,3.4300001,RELATES_TO
toluene,Dev_Toxic,,Bin_Health,,RELATES_TO
toluene,LCM50DM,,Cont_Env,2.9749999,RELATES_TO
"1,1-dichloropropane",LCM50DM,,Cont_Env,3.691,RELATES_TO
carbon tetrachloride,Hepatotoxicity,,Bin_Health,,RELATES_TO
carbon tetrachloride,Repo_Toxic,,Bin_Health,,RELATES_TO
"2,4-dimethylphenol",IGC50,,Cont_Env,3.1400001,RELATES_TO
"2,4-dimethylphenol",LC50,,Cont_Env,3.8559999,RELATES_TO
"2,4-dimethylphenol",BCF,,Cont_Env,1.1799999,RELATES_TO
"2,4-dimethylphenol",LCM50DM,,Cont_Env,4.7649999,RELATES_TO
o-cresol,Dev_Toxic,,Bin_Health,,RELATES_TO
"1,1,2-trichloroethane",LC50,,Cont_Env,3.2130001,RELATES_TO
"1,1,2-trichloroethane",BCF,,Cont_Env,0.53254569,RELATES_TO
"1,1,2-trichloroethane",LCM50DM,,Cont_Env,3.4920001,RELATES_TO
styrene,IGC50,,Cont_Env,2.98,RELATES_TO
styrene,Carcinogenicity,,Bin_Health,,RELATES_TO
styrene,LC50,,Cont_Env,3.786,RELATES_TO
styrene,Hepatotoxicity,,Bin_Health,,RELATES_TO
styrene,Dev_Toxic,,Bin_Health,,RELATES_TO
styrene,LCM50DM,,Cont_Env,3.451,RELATES_TO
styrene,Mutagenicity,,Bin_Health,,RELATES_TO
chloroethane,Dev_Toxic,,Bin_Health,,RELATES_TO
diethyl phthalate,Repo_Toxic,,Bin_Health,,RELATES_TO
vinyl chloride,Repo_Toxic,,Bin_Health,,RELATES_TO
vinyl chloride,Mutagenicity,,Bin_Health,,RELATES_TO
nitrobenzene,IGC50,,Cont_Env,3.1400001,RELATES_TO
nitrobenzene,Carcinogenicity,,Bin_Health,,RELATES_TO
nitrobenzene,LC50,,Cont_Env,3.0179999,RELATES_TO
nitrobenzene,BCF,,Cont_Env,0.64115793,RELATES_TO
nitrobenzene,LCM50DM,,Cont_Env,3.6589999,RELATES_TO
dimethyl phthalate,Dev_Toxic,,Bin_Health,,RELATES_TO
"2,4,5-trichlorophenol",IGC50,,Cont_Env,5.0999999,RELATES_TO
"2,4,5-trichlorophenol",LC50,,Cont_Env,5.2659998,RELATES_TO
"2,4,5-trichlorophenol",BCF,,Cont_Env,2.4553459,RELATES_TO
"2,4,5-trichlorophenol",LCM50DM,,Cont_Env,4.921,RELATES_TO
bromoform,Hepatotoxicity,,Bin_Health,,RELATES_TO
bromoform,BCF,,Cont_Env,1.2185136,RELATES_TO
bromoform,LCM50DM,,Cont_Env,3.74,RELATES_TO
bromoform,Mutagenicity,,Bin_Health,,RELATES_TO
chlorobenzene,IGC50,,Cont_Env,2.8699999,RELATES_TO
chlorobenzene,LC50,,Cont_Env,3.645,RELATES_TO
chlorobenzene,BCF,,Cont_Env,1.3564745,RELATES_TO
chlorobenzene,LCM50DM,,Cont_Env,3.937,RELATES_TO
"2,4-dinitrophenol",IGC50,,Cont_Env,4.0599999,RELATES_TO
"2,4-dinitrophenol",LC50,,Cont_Env,4.224,RELATES_TO
"2,4-dinitrophenol",BCF,,Cont_Env,0.05201523,RELATES_TO
"2,4-dinitrophenol",LCM50DM,,Cont_Env,4.592,RELATES_TO
fluoranthene,LC50,,Cont_Env,6.7740002,RELATES_TO
fluoranthene,BCF,,Cont_Env,3.4406583,RELATES_TO
fluoranthene,LCM50DM,,Cont_Env,6.2600002,RELATES_TO
fluoranthene,Mutagenicity,,Bin_Health,,RELATES_TO
dibutyl phthalate,Dev_Toxic,,Bin_Health,,RELATES_TO
dibutyl phthalate,Repo_Toxic,,Bin_Health,,RELATES_TO
2-chlorophenol,IGC50,,Cont_Env,3.1800001,RELATES_TO
2-chlorophenol,LC50,,Cont_Env,4.0190001,RELATES_TO
2-chlorophenol,BCF,,Cont_Env,1.0608569,RELATES_TO
2-chlorophenol,LCM50DM,,Cont_Env,4.2379999,RELATES_TO
aniline,IGC50,,Cont_Env,2.77,RELATES_TO
aniline,LC50,,Cont_Env,2.993,RELATES_TO
aniline,BCF,,Cont_Env,0.30706,RELATES_TO
aniline,LCM50DM,,Cont_Env,5.4130001,RELATES_TO
phenol,IGC50,,Cont_Env,2.6500001,RELATES_TO
phenol,LC50,,Cont_Env,3.4949999,RELATES_TO
phenol,Hepatotoxicity,,Bin_Health,,RELATES_TO
phenol,Dev_Toxic,,Bin_Health,,RELATES_TO
phenol,BCF,,Cont_Env,0.55067515,RELATES_TO
phenol,LCM50DM,,Cont_Env,3.8499999,RELATES_TO
anthracene,BCF,,Cont_Env,3.2505436,RELATES_TO
anthracene,Mutagenicity,,Bin_Health,,RELATES_TO
acetone cyanohydrin,Hepatotoxicity,,Bin_Health,,RELATES_TO
methoxychlor,Hepatotoxicity,,Bin_Health,,RELATES_TO
acetonitrile,IGC50,,Cont_Env,0.72299999,RELATES_TO
acetonitrile,LC50,,Cont_Env,1.613,RELATES_TO
acetonitrile,Dev_Toxic,,Bin_Health,,RELATES_TO
acetonitrile,Respiratory,,Bin_Health,,RELATES_TO
acetonitrile,LCM50DM,,Cont_Env,1.057,RELATES_TO
m-cresol,Repo_Toxic,,Bin_Health,,RELATES_TO
cyclohexane,LC50,,Cont_Env,3.2980001,RELATES_TO
cyclohexane,BCF,,Cont_Env,1.9654478,RELATES_TO
pyrene,BCF,,Cont_Env,2.7465036,RELATES_TO
pyrene,LCM50DM,,Cont_Env,6.0370002,RELATES_TO
pyrene,Mutagenicity,,Bin_Health,,RELATES_TO
trichlorofluoromethane,Endocrine_NR-AR,,Bin_Health,,RELATES_TO
"1,3-dichloropropane",LC50,,Cont_Env,2.9360001,RELATES_TO
"1,3-dichloropropane",LCM50DM,,Cont_Env,2.6059999,RELATES_TO
"1,2,4-trichlorobenzene",IGC50,,Cont_Env,4.0799999,RELATES_TO
"1,2,4-trichlorobenzene",LC50,,Cont_Env,4.8000002,RELATES_TO
"1,2,4-trichlorobenzene",BCF,,Cont_Env,3.0472143,RELATES_TO
"1,2,4-trichlorobenzene",LCM50DM,,Cont_Env,4.6550002,RELATES_TO
"1,1,2,2-tetrachloroethane",LC50,,Cont_Env,3.9159999,RELATES_TO
"1,1,2,2-tetrachloroethane",BCF,,Cont_Env,1.0298662,RELATES_TO
"1,1,2,2-tetrachloroethane",LCM50DM,,Cont_Env,3.4690001,RELATES_TO
benzyl chloride,Hepatotoxicity,,Bin_Health,,RELATES_TO
benzyl chloride,Mutagenicity,,Bin_Health,,RELATES_TO
formaldehyde,Dev_Toxic,,Bin_Health,,RELATES_TO
"1,2-dichlorobenzene",IGC50,,Cont_Env,3.53,RELATES_TO
"1,2-dichlorobenzene",LC50,,Cont_Env,3.411,RELATES_TO
"1,2-dichlorobenzene",BCF,,Cont_Env,2.5000341,RELATES_TO
"1,2-dichlorobenzene",LCM50DM,,Cont_Env,4.8060002,RELATES_TO
dichloromethane,LC50,,Cont_Env,2.424,RELATES_TO
dichloromethane,Dev_Toxic,,Bin_Health,,RELATES_TO
dichloromethane,BCF,,Cont_Env,1.0662186,RELATES_TO
dichloromethane,LCM50DM,,Cont_Env,2.5869999,RELATES_TO
dichloromethane,Mutagenicity,,Bin_Health,,RELATES_TO
vinyl acetate,Carcinogenicity,,Bin_Health,,RELATES_TO
dichlorodifluoromethane,Repo_Toxic,,Bin_Health,,RELATES_TO
cumene,IGC50,,Cont_Env,3.6900001,RELATES_TO
cumene,LC50,,Cont_Env,4.2789998,RELATES_TO
cumene,LCM50DM,,Cont_Env,3.684,RELATES_TO
"1,1,1-trichloroethane",LC50,,Cont_Env,3.402,RELATES_TO
"1,1,1-trichloroethane",BCF,,Cont_Env,0.47483194,RELATES_TO
"1,1,1-trichloroethane",LCM50DM,,Cont_Env,4.0760002,RELATES_TO
ethylbenzene,Carcinogenicity,,Bin_Health,,RELATES_TO
ethylbenzene,LC50,,Cont_Env,3.947,RELATES_TO
ethylbenzene,Dev_Toxic,,Bin_Health,,RELATES_TO
ethylbenzene,LCM50DM,,Cont_Env,3.7609999,RELATES_TO
